2023-08-03 15:00:08, 928
2023-08-03 15:15:08, 937
2023-08-03 15:30:08, 876
2023-08-03 15:45:08, 867
2023-08-03 16:00:08, 902
2023-08-03 16:15:08, 880
2023-08-03 16:30:09, 876
2023-08-03 16:45:09, 869
2023-08-03 17:00:09, 968
2023-08-03 17:15:09, 884
2023-08-03 17:30:09, 896
2023-08-03 17:45:09, 922
2023-08-03 18:00:09, 924
2023-08-03 18:15:09, 904
2023-08-03 18:30:09, 970
2023-08-03 18:45:09, 884
2023-08-03 19:00:10, 931
2023-08-03 19:15:10, 908
2023-08-03 19:30:10, 904
2023-08-03 19:45:10, 858
2023-08-03 20:00:10, 861
2023-08-03 20:15:10, 867
2023-08-03 20:30:10, 940
2023-08-03 20:45:10, 874
2023-08-03 21:00:10, 931
2023-08-03 21:15:10, 890
2023-08-03 21:30:10, 861
2023-08-03 21:45:11, 928
2023-08-03 22:00:11, 930
2023-08-03 22:15:11, 901
2023-08-03 22:30:11, 877
2023-08-03 22:45:11, 874
2023-08-03 23:00:11, 859
2023-08-03 23:15:11, 921
2023-08-03 23:30:11, 859
2023-08-03 23:45:11, 972
2023-08-04 00:00:11, 915
2023-08-04 00:15:12, 938
2023-08-04 00:30:12, 971
2023-08-04 00:45:12, 919
2023-08-04 01:00:12, 916
2023-08-04 01:15:12, 973
2023-08-04 01:30:12, 869
2023-08-04 01:45:12, 901
2023-08-04 02:00:12, 871
2023-08-04 02:15:12, 912
2023-08-04 02:30:12, 975
2023-08-04 02:45:13, 957
2023-08-04 03:00:13, 883
2023-08-04 03:15:13, 916
2023-08-04 03:30:13, 924
2023-08-04 03:45:13, 892
2023-08-04 04:00:13, 960
2023-08-04 04:15:13, 874
2023-08-04 04:30:13, 859
2023-08-04 04:45:13, 913
2023-08-04 05:00:13, 879
2023-08-04 05:15:13, 856
2023-08-04 05:30:14, 854
2023-08-04 05:45:14, 897
2023-08-04 06:00:14, 943
2023-08-04 06:15:14, 962
2023-08-04 06:30:14, 858
2023-08-04 06:45:14, 962
2023-08-04 07:00:14, 856
2023-08-04 07:15:14, 886
2023-08-04 07:30:14, 929
2023-08-04 07:45:14, 854
2023-08-04 08:00:15, 997
2023-08-04 08:15:15, 948
2023-08-04 08:30:15, 971
2023-08-04 08:45:15, 987
2023-08-04 09:00:15, 954
2023-08-04 09:15:15, 999
2023-08-04 09:17:44, 1014
2023-08-04 09:23:00, 999
2023-08-04 09:38:00, 1013
2023-08-04 09:53:00, 1013
2023-08-04 10:08:00, 988
2023-08-04 10:23:00, 1011
2023-08-04 10:38:00, 1001
2023-08-04 10:53:00, 985
2023-08-04 11:08:00, 1013
2023-08-04 11:23:00, 981
2023-08-04 11:38:00, 995
2023-08-04 11:53:01, 1005
2023-08-04 12:08:01, 991
2023-08-04 12:23:01, 994
2023-08-04 12:38:01, 1013
2023-08-04 12:53:01, 995
2023-08-04 13:08:01, 1002
2023-08-04 13:23:01, 1014
2023-08-04 13:38:01, 995
2023-08-04 13:53:01, 993
2023-08-04 14:08:01, 960
2023-08-04 14:20:04, 1014
2023-08-04 14:21:04, 1015
2023-08-04 14:22:04, 1014
2023-08-04 14:23:04, 1011
2023-08-04 14:24:04, 1015
2023-08-04 14:25:05, 1006
2023-08-04 14:26:05, 1003
2023-08-04 14:27:05, 1003
2023-08-04 14:28:05, 1010
2023-08-04 14:29:05, 984
2023-08-04 14:30:05, 966
2023-08-04 14:31:05, 962
2023-08-04 14:32:05, 989
2023-08-04 14:33:05, 1007
2023-08-04 14:34:05, 985
2023-08-04 14:35:05, 1015
2023-08-04 14:36:05, 1007
2023-08-04 14:37:05, 1012
2023-08-04 14:38:05, 998
2023-08-04 14:39:06, 1004
2023-08-04 14:40:06, 964
2023-08-04 14:41:06, 1011
2023-08-04 14:42:06, 963
2023-08-04 14:43:06, 1000
2023-08-04 14:44:06, 986
2023-08-04 14:45:06, 1008
2023-08-04 14:46:06, 983
2023-08-04 14:47:06, 986
2023-08-04 14:48:06, 1012
2023-08-04 14:49:06, 988
2023-08-04 14:50:06, 1011
2023-08-04 14:51:06, 1002
2023-08-04 14:52:07, 1008
2023-08-04 14:53:07, 984
2023-08-04 14:54:07, 1012
2023-08-04 14:55:07, 1012
2023-08-04 14:56:07, 1012
2023-08-04 14:57:07, 1001
2023-08-04 14:58:07, 963
2023-08-04 14:59:07, 981
2023-08-04 15:00:07, 1002
2023-08-04 15:01:07, 962
2023-08-04 15:02:07, 1012
2023-08-04 15:03:07, 1004
2023-08-04 15:04:07, 997
2023-08-04 15:05:07, 987
2023-08-04 15:06:08, 1014
2023-08-04 15:06:18, 1009
2023-08-04 15:07:06, 1013
2023-08-04 15:22:06, 1015
2023-08-04 15:37:06, 1013
2023-08-04 15:52:06, 1015
2023-08-04 16:07:06, 1012
2023-08-04 16:22:06, 1015
2023-08-04 16:37:06, 1015
2023-08-04 16:52:06, 1015
2023-08-04 17:07:06, 1015
2023-08-04 17:22:06, 1015
2023-08-04 17:37:07, 1015
2023-08-04 17:52:07, 1014
2023-08-04 18:07:07, 1014
2023-08-04 18:22:07, 1015
2023-08-04 18:37:07, 1015
2023-08-04 18:52:07, 1014
2023-08-04 19:07:07, 1015
2023-08-04 19:22:07, 1015
2023-08-04 19:37:07, 1015
2023-08-04 19:52:08, 1015
2023-08-04 20:07:08, 1015
2023-08-04 20:22:08, 1015
2023-08-04 20:37:08, 1015
2023-08-04 20:52:08, 1015
2023-08-04 21:07:08, 1015
2023-08-04 21:22:08, 1015
2023-08-04 21:37:08, 1015
2023-08-04 21:52:08, 1015
2023-08-04 22:07:08, 1015
2023-08-04 22:22:09, 1015
2023-08-04 22:37:09, 1014
2023-08-04 22:52:09, 1015
2023-08-04 23:07:09, 1015
2023-08-04 23:22:09, 1015
2023-08-04 23:37:09, 1014
2023-08-04 23:52:09, 1015
2023-08-05 00:07:09, 1014
2023-08-05 00:22:09, 1015
2023-08-05 00:37:09, 1015
2023-08-05 00:52:10, 1015
2023-08-05 01:07:10, 1014
2023-08-05 01:22:10, 1013
2023-08-05 01:37:10, 1014
2023-08-05 01:52:10, 1014
2023-08-05 02:07:10, 1015
2023-08-05 02:22:10, 1014
2023-08-05 02:37:10, 1014
2023-08-05 02:52:10, 1015
2023-08-05 03:07:10, 1015
2023-08-05 03:22:10, 1015
2023-08-05 03:37:11, 1013
2023-08-05 03:52:11, 1014
2023-08-05 04:07:11, 1015
2023-08-05 04:22:11, 1015
2023-08-05 04:37:11, 1015
2023-08-05 04:52:11, 1015
2023-08-05 05:07:11, 1014
2023-08-05 05:22:11, 1013
2023-08-05 05:37:11, 1014
2023-08-05 05:52:11, 1015
2023-08-05 06:07:12, 1012
2023-08-05 06:22:12, 1015
2023-08-05 06:37:12, 1015
2023-08-05 06:52:12, 1013
2023-08-05 07:07:12, 1014
2023-08-05 07:22:12, 1014
2023-08-05 07:37:12, 1009
2023-08-05 07:52:12, 1015
2023-08-05 08:07:12, 1015
2023-08-05 08:22:12, 1014
2023-08-05 08:37:13, 786
2023-08-05 08:52:13, 816
2023-08-05 09:07:13, 768
2023-08-05 09:22:13, 691
2023-08-05 09:37:13, 726
2023-08-05 09:52:13, 750
2023-08-05 10:07:13, 795
2023-08-05 10:22:13, 833
2023-08-05 10:37:13, 824
2023-08-05 10:52:13, 838
2023-08-05 11:07:13, 828
2023-08-05 11:22:14, 823
2023-08-05 11:37:14, 793
2023-08-05 11:52:14, 879
2023-08-05 12:07:14, 886
2023-08-05 12:22:14, 842
2023-08-05 12:37:14, 855
2023-08-05 12:52:14, 827
2023-08-05 13:07:14, 884
2023-08-05 13:22:14, 897
2023-08-05 13:37:14, 897
2023-08-05 13:52:15, 905
2023-08-05 14:07:15, 903
2023-08-05 14:22:15, 896
2023-08-05 14:37:15, 882
2023-08-05 14:52:15, 871
2023-08-05 15:07:15, 857
2023-08-05 15:22:15, 852
2023-08-05 15:37:15, 860
2023-08-05 15:52:15, 876
2023-08-05 16:07:15, 873
2023-08-05 16:22:15, 871
2023-08-05 16:37:16, 871
2023-08-05 16:52:16, 873
2023-08-05 17:07:16, 865
2023-08-05 17:22:16, 873
2023-08-05 17:37:16, 880
2023-08-05 17:52:16, 878
2023-08-05 18:07:16, 858
2023-08-05 18:22:16, 883
2023-08-05 18:37:16, 815
2023-08-05 18:52:16, 810
2023-08-05 19:07:17, 824
2023-08-05 19:22:17, 711
2023-08-05 19:37:17, 787
2023-08-05 19:52:17, 759
2023-08-05 20:07:17, 753
2023-08-05 20:22:17, 740
2023-08-05 20:37:17, 715
2023-08-05 20:52:17, 641
2023-08-05 21:07:17, 685
2023-08-05 21:22:17, 744
2023-08-05 21:37:18, 625
2023-08-05 21:52:18, 618
2023-08-05 22:07:18, 808
2023-08-05 22:22:18, 416
2023-08-05 22:37:18, 776
2023-08-05 22:52:18, 666
2023-08-05 23:07:18, 745
2023-08-05 23:22:18, 361
2023-08-05 23:37:18, 340
2023-08-05 23:52:18, 522
2023-08-06 00:07:18, 393
2023-08-06 00:22:19, 376
2023-08-06 00:37:19, 537
2023-08-06 00:52:19, 357
2023-08-06 01:07:19, 474
2023-08-06 01:22:19, 388
2023-08-06 01:37:19, 341
2023-08-06 01:52:19, 423
2023-08-06 02:07:19, 407
2023-08-06 02:22:19, 355
2023-08-06 02:37:19, 448
2023-08-06 02:52:20, 396
2023-08-06 03:07:20, 320
2023-08-06 03:22:20, 325
2023-08-06 03:37:20, 339
2023-08-06 03:52:20, 320
2023-08-06 04:07:20, 319
2023-08-06 04:22:20, 347
2023-08-06 04:37:20, 345
2023-08-06 04:52:20, 341
2023-08-06 05:07:20, 327
2023-08-06 05:22:20, 319
2023-08-06 05:37:21, 746
2023-08-06 05:52:21, 313
2023-08-06 06:07:21, 313
2023-08-06 06:22:21, 315
2023-08-06 06:37:21, 314
2023-08-06 06:52:21, 319
2023-08-06 07:07:21, 320
2023-08-06 07:22:21, 319
2023-08-06 07:37:21, 321
2023-08-06 07:52:21, 322
2023-08-06 08:07:21, 322
2023-08-06 08:22:22, 329
2023-08-06 08:37:22, 327
2023-08-06 08:52:22, 325
2023-08-06 09:07:22, 328
2023-08-06 09:22:22, 322
2023-08-06 09:37:22, 332
2023-08-06 09:52:22, 330
2023-08-06 10:07:22, 329
2023-08-06 10:22:22, 330
2023-08-06 10:37:22, 334
2023-08-06 10:52:23, 335
2023-08-06 11:07:23, 336
2023-08-06 11:22:23, 336
2023-08-06 11:37:23, 339
2023-08-06 11:52:23, 338
2023-08-06 12:07:23, 339
2023-08-06 12:22:23, 339
2023-08-06 12:37:23, 339
2023-08-06 12:52:23, 339
2023-08-06 13:07:23, 339
2023-08-06 13:22:24, 340
2023-08-06 13:37:24, 338
2023-08-06 13:52:24, 341
2023-08-06 14:07:24, 341
2023-08-06 14:22:24, 344
2023-08-06 14:37:24, 341
2023-08-06 14:52:24, 344
2023-08-06 15:07:24, 342
2023-08-06 15:22:24, 342
2023-08-06 15:37:24, 344
2023-08-06 15:52:25, 344
2023-08-06 16:07:25, 333
2023-08-06 16:22:25, 331
2023-08-06 16:37:25, 337
2023-08-06 16:52:25, 337
2023-08-06 17:07:25, 336
2023-08-06 17:22:25, 334
2023-08-06 17:37:25, 334
2023-08-06 17:52:25, 334
2023-08-06 18:07:25, 333
2023-08-06 18:22:25, 333
2023-08-06 18:37:26, 333
2023-08-06 18:52:26, 333
2023-08-06 19:07:26, 333
2023-08-06 19:22:26, 332
2023-08-06 19:37:26, 330
2023-08-06 19:52:26, 330
2023-08-06 20:07:26, 330
2023-08-06 20:22:26, 330
2023-08-06 20:37:26, 330
2023-08-06 20:52:26, 332
2023-08-06 21:07:27, 335
2023-08-06 21:22:27, 337
2023-08-06 21:37:27, 337
2023-08-06 21:52:27, 337
2023-08-06 22:07:27, 338
2023-08-06 22:22:27, 339
2023-08-06 22:37:27, 340
2023-08-06 22:52:27, 340
2023-08-06 23:07:27, 342
2023-08-06 23:22:27, 356
2023-08-06 23:37:27, 354
2023-08-06 23:52:28, 363
2023-08-07 00:07:28, 363
2023-08-07 00:22:28, 374
2023-08-07 00:37:28, 378
2023-08-07 00:52:28, 381
2023-08-07 01:07:28, 380
2023-08-07 01:22:28, 383
2023-08-07 01:37:28, 384
2023-08-07 01:52:28, 386
2023-08-07 02:07:28, 383
2023-08-07 02:22:29, 390
2023-08-07 02:37:29, 389
2023-08-07 02:52:29, 386
2023-08-07 03:07:29, 383
2023-08-07 03:22:29, 387
2023-08-07 03:37:29, 386
2023-08-07 03:52:29, 388
2023-08-07 04:07:29, 388
2023-08-07 04:22:29, 387
2023-08-07 04:37:29, 385
2023-08-07 04:52:30, 382
2023-08-07 05:07:30, 385
2023-08-07 05:22:30, 386
2023-08-07 05:37:30, 387
2023-08-07 05:52:30, 390
2023-08-07 06:07:30, 391
2023-08-07 06:22:30, 389
2023-08-07 06:37:30, 389
2023-08-07 06:52:30, 389
2023-08-07 07:07:30, 387
2023-08-07 07:22:30, 380
2023-08-07 07:37:31, 377
2023-08-07 07:52:31, 373
2023-08-07 08:07:31, 369
2023-08-07 08:22:31, 371
2023-08-07 08:37:31, 369
2023-08-07 08:52:31, 368
